Date/Time (PST),T_0.4m (K),T_2m (K),u_0.4m (m s-1),u_2m (m s-1),Rn (W m-2),u'w' (m2 s-2),w'T' (K m s-1),w'rho_v' (g m-2 s-1),w'rho_CO2' (micromol m-2 s-1),w'rho_CH4' (microåmol m-2 s-1),Pa (kPa),PPFD (micromol m-2 s-1),rv
2016-08-08 06:00:00,284.9,285.55,0.92,1.64,21.26,-0.0262,-0.0044,0.0003,-0.9108,0.0832,101.3499984741211,101.3499984741211,0.012835186
2016-08-08 06:30:00,285.36,285.85,1.06,1.68,35.11,-0.0284,0.0032,0.0013,-0.0445,0.0824,101.33999633789062,101.33999633789062,0.013203485499999999
2016-08-08 07:00:00,285.6,285.93,1.24,1.96,25.88,-0.0384,0.0045,0.0005,0.817,0.0137,101.375,101.375,0.013297357999999999
2016-08-08 07:30:00,286.09,286.3,1.19,1.57,91.47,-0.0181,0.0143,-0.0001,-0.6127,0.0315,101.41000366210938,101.41000366210938,0.013557192000000001
2016-08-08 08:00:00,286.63,286.63,0.93,1.24,91.72,-0.0146,0.019,0.0013,-0.7802,0.0417,101.41999816894533,101.41999816894533,0.013432046
2016-08-08 08:30:00,287.11,286.98,0.62,1.0,127.64,-0.0219,0.0322,0.0001,-0.7391,0.0299,101.43000030517578,101.43000030517578,0.013370366000000002
2016-08-08 09:00:00,288.8,287.85,1.11,1.49,264.02,-0.0276,0.0781,0.0067,-2.0834,0.0552,101.41999816894533,101.41999816894533,0.013485085
2016-08-08 09:30:00,290.29,288.89,0.77,0.99,274.98,-0.014,0.0791,0.0098,-1.6161,0.0646,101.41000366210938,101.41000366210938,0.013487982
2016-08-08 10:00:00,292.31,290.4,0.82,1.16,487.5,-0.0287,0.1727,0.0368,-3.8829,0.0805,101.41000366210938,101.41000366210938,0.013756185
2016-08-08 10:30:00,293.55,291.32,0.99,1.48,583.27,-0.0467,0.1875,0.0363,-2.5398,0.0821,101.41000366210938,101.41000366210938,0.014091309000000002
2016-08-08 11:00:00,293.75,291.66,1.29,1.63,576.14,-0.0301,0.1901,0.0456,-2.9935,0.0834,101.41000366210938,101.41000366210938,0.013792679
2016-08-08 11:30:00,294.85,292.49,1.12,1.58,604.33,-0.0428,0.1884,0.0522,0.9054,0.1001,101.41000366210938,101.41000366210938,0.013695971000000001
2016-08-08 12:00:00,295.67,293.02,1.26,1.84,621.47,-0.0598,0.2243,0.0624,-3.3038,0.0888,101.4000015258789,101.4000015258789,0.013595193
2016-08-08 12:30:00,296.27,293.74,0.87,1.31,632.07,-0.0422,0.2096,0.0643,-2.2533,0.0899,101.38999938964844,101.38999938964844,0.013546377
2016-08-08 13:00:00,296.95,294.58,1.12,1.68,631.14,-0.0578,0.2274,0.0733,-2.0637,0.1333,101.375,101.375,0.013430203000000002
2016-08-08 13:30:00,295.49,294.02,1.14,1.27,130.2,-0.0072,0.0498,0.0288,-0.6852,0.047,101.36000061035156,101.36000061035156,0.01344757
2016-08-08 14:00:00,294.58,294.03,1.19,1.98,286.68,-0.0687,0.0814,0.0288,-2.0241,0.0529,101.3550033569336,101.3550033569336,0.013614811
2016-08-08 14:30:00,297.73,295.31,1.52,2.28,610.8,-0.0794,0.1956,0.0673,-2.8164,0.0841,101.3499984741211,101.3499984741211,0.01343311
2016-08-08 15:00:00,298.01,295.48,1.67,2.57,545.04,-0.1002,0.1941,0.0718,-3.0267,0.09,101.3499984741211,101.3499984741211,0.012829916
2016-08-08 15:30:00,296.66,294.6,1.93,2.98,213.6,-0.1061,0.0996,0.0443,-2.9001,0.0349,101.3499984741211,101.3499984741211,0.012774622000000001
2016-08-08 16:00:00,294.72,293.73,1.43,2.21,103.23,-0.0541,0.0265,0.0206,-0.5013,0.027,101.34500122070312,101.34500122070312,0.012838539000000001
2016-08-08 16:30:00,293.85,293.35,1.04,1.79,77.23,-0.0481,0.0179,0.0077,-0.157,0.0202,101.33999633789062,101.33999633789062,0.01357417
2016-08-08 17:00:00,292.54,292.72,1.2,2.06,27.8,-0.0534,0.0073,0.0045,0.4347,0.1138,101.33499908447266,101.33499908447266,0.014158386
2016-08-08 17:30:00,291.9,292.23,0.96,1.67,5.71,-0.0337,0.0007,0.0048,0.624,0.0164,101.33000183105467,101.33000183105467,0.01438325
2016-08-08 18:00:00,291.45,291.79,0.83,1.54,1.96,-0.0304,-0.0013,0.0008,0.2879,0.1157,101.31999969482422,101.31999969482422,0.014589162000000001
2016-08-08 18:30:00,291.06,291.55,0.62,1.32,-26.32,-0.0245,-0.004,0.0009,0.614,0.0253,101.30999755859376,101.30999755859376,0.014729526
2016-08-08 19:00:00,290.01,290.8,0.21,0.84,-40.29,-0.0047,-0.0033,-0.0,0.3345,0.1138,101.30999755859376,101.30999755859376,0.014775578
2016-08-08 19:30:00,289.41,290.4,0.32,0.4,-31.88,-0.0004,-0.0014,-0.0003,1.6763,0.1116,101.30999755859376,101.30999755859376,0.01482185
2016-08-08 20:00:00,289.06,290.05,0.41,0.54,-30.08,-0.002,0.0006,-0.0002,1.6611,0.1106,101.33499908447266,101.33499908447266,0.015039243
2016-08-08 20:30:00,288.55,289.39,0.21,0.42,-32.13,-0.0018,-0.0002,0.0002,0.1673,0.11,101.36000061035156,101.36000061035156,0.015060775
2016-08-08 21:00:00,287.78,288.75,0.0,0.14,-38.38,-0.0013,-0.0,0.0004,1.6429,0.1095,101.375,101.375,0.014662376
2016-08-08 21:30:00,287.21,288.33,0.0,0.06,-30.63,-0.0092,0.0011,-0.0014,1.6218,0.0139,101.38999938964844,101.38999938964844,0.014536447000000001
2016-08-08 22:00:00,287.16,288.03,0.0,0.16,-17.88,-0.0164,0.0039,-0.0004,1.5938,0.1064,101.37999725341795,101.37999725341795,0.014540671
2016-08-08 22:30:00,287.41,288.16,0.0,0.27,-18.11,-0.0135,-0.0005,0.0005,1.5741,0.1053,101.37000274658205,101.37000274658205,0.014688782000000001
2016-08-08 23:00:00,287.62,288.22,0.0,0.16,-22.58,-0.0128,0.0,-0.0009,1.5532,0.104,101.37000274658205,101.37000274658205,0.014681056
2016-08-08 23:30:00,287.21,288.02,0.02,0.56,-33.74,-0.0046,-0.0024,0.0001,1.5392,0.1032,101.37000274658205,101.37000274658205,0.014370641000000002
2016-08-09 00:00:00,286.22,287.72,0.72,0.78,-49.93,-0.0005,0.0001,0.0005,1.5276,0.1026,101.36499786376952,101.36499786376952,0.014048126
